0.054049,0.23613,1.6492,0.058743,1.5174,0.92009,3.7998
0.05238,0.23964,1.6529,0.056788,1.5246,0.92238,3.7485
0.051273,0.23558,1.6913,0.056346,1.539,0.90997,3.6986
0.049757,0.23866,1.7121,0.055274,1.5412,0.90019,3.6832
0.049076,0.23376,1.7373,0.054883,1.5535,0.8942,3.6515
0.049116,0.2339,1.7162,0.055011,1.5323,0.89284,3.632
0.048857,0.22915,1.6529,0.055216,1.4625,0.88484,3.6271
0.051693,0.22543,1.6078,0.058203,1.428,0.88815,3.5996
0.054789,0.23355,1.6382,0.060571,1.4818,0.90453,3.5723
0.056049,0.23192,1.5649,0.061702,1.4215,0.90838,3.521
0.053928,0.2346,1.6445,0.060033,1.4772,0.8983,3.5352
0.056019,0.23377,1.6641,0.062017,1.5031,0.90329,3.5543
0.051622,0.24077,1.7245,0.05756,1.5466,0.89685,3.5061
0.049821,0.23209,1.7376,0.056246,1.5391,0.88576,3.5198
0.047519,0.22725,1.8543,0.054067,1.6298,0.8789,3.5509
0.049179,0.22467,1.832,0.055685,1.6179,0.88316,3.5465
0.050745,0.2363,1.9056,0.057088,1.6939,0.88888,3.5146
0.0548,0.2318,1.8896,0.06115,1.6934,0.89615,3.5861
0.056208,0.2295,1.8243,0.062999,1.6276,0.8922,3.59
0.056151,0.2274,1.7613,0.063608,1.5549,0.88278,3.5894
0.014658,0.079741,7.5982,0.016419,6.7832,0.89273,5.5096
0.063785,0.21935,1.6302,0.071378,1.4568,0.89362,3.5136
0.063387,0.2222,1.6259,0.070992,1.4517,0.89287,3.4724
0.061989,0.22339,1.6716,0.069592,1.489,0.89075,3.4854
0.063238,0.22229,1.6425,0.0703,1.4776,0.89955,3.4433
0.032467,0.21504,4.6925,0.036038,4.2275,0.90091,4.6837
0.064264,0.23441,1.7218,0.070878,1.5611,0.90668,3.5149
0.067758,0.23204,1.7108,0.074694,1.552,0.90715,3.5431
0.072546,0.23079,1.6542,0.079383,1.5117,0.91388,3.5097
0.075487,0.23707,1.6546,0.081928,1.5245,0.92138,3.4819
0.074788,0.23092,1.6196,0.081535,1.4856,0.91725,3.4469
0.073653,0.23051,1.6171,0.080487,1.4798,0.9151,3.4745
0.074048,0.22042,1.5669,0.081129,1.4302,0.91272,3.4591
0.06979,0.22145,1.6117,0.077706,1.4475,0.89813,3.4592
0.070172,0.20733,1.6162,0.078973,1.4361,0.88857,3.5975
0.070918,0.20156,1.644,0.080225,1.4533,0.884,3.6323
0.069721,0.19425,1.6705,0.079646,1.4623,0.87538,3.5918
0.070711,0.19968,1.721,0.080232,1.5167,0.88134,3.6472
0.040383,0.21039,4.718,0.045172,4.2178,0.89399,4.6112
0.078066,0.21491,1.7124,0.086231,1.5502,0.90531,3.699
0.079829,0.21825,1.7211,0.086974,1.5797,0.91785,3.7468
0.081649,0.22513,1.703,0.088192,1.5767,0.9258,3.7711
0.079372,0.22554,1.6971,0.086161,1.5634,0.9212,3.7408
0.07955,0.22399,1.6846,0.08616,1.5554,0.92328,3.7628
0.077376,0.21048,1.6801,0.084545,1.5376,0.9152,3.8049
0.074786,0.20142,1.6656,0.082607,1.5079,0.90532,3.8156
0.073312,0.18787,1.6641,0.082171,1.4847,0.89219,3.8707
0.071811,0.18309,1.6637,0.080889,1.477,0.88777,3.8972
0.069045,0.17481,1.666,0.078739,1.4609,0.87688,3.9169
0.070564,0.18009,1.6798,0.079725,1.4868,0.8851,3.9429
0.070283,0.1909,1.704,0.078931,1.5173,0.89044,3.8963
0.072218,0.19795,1.7028,0.08026,1.5322,0.8998,3.8943
0.074438,0.19759,1.7088,0.082089,1.5496,0.9068,3.9611
0.076063,0.19892,1.7217,0.083206,1.5739,0.91416,4.0039
0.074318,0.20191,1.7276,0.081353,1.5782,0.91352,3.9792
0.074276,0.19765,1.7229,0.081158,1.5768,0.9152,4.042
0.072581,0.19456,1.7186,0.079507,1.5689,0.91289,4.037
0.071687,0.20454,1.7166,0.078009,1.5775,0.91896,4.0192
0.070881,0.20615,1.7234,0.077242,1.5815,0.91765,4.0074
0.0702,0.20758,1.7402,0.077164,1.5831,0.90975,4.0042
0.070345,0.20815,1.7653,0.078028,1.5915,0.90154,3.9965
0.071931,0.2183,1.793,0.079209,1.6283,0.90811,3.9713
0.038513,0.20191,4.9283,0.042771,4.4377,0.90045,4.9288
0.072896,0.21614,1.8586,0.081439,1.6637,0.8951,3.9032
0.074874,0.2121,1.871,0.083259,1.6826,0.89929,3.9374
0.041993,0.20941,5.0372,0.046261,4.5726,0.90776,4.8225
0.073765,0.20941,1.8819,0.08182,1.6966,0.90154,3.9965
0.03841,0.19635,5.0327,0.042415,4.5575,0.90558,4.9618
0.073637,0.20941,1.8853,0.080669,1.7209,0.91282,4.0609
0.071313,0.21742,1.8909,0.077783,1.7336,0.91682,4.027
0.068718,0.2126,1.8918,0.074808,1.7378,0.9186,4.0601
0.069146,0.21098,1.8897,0.07509,1.7401,0.92083,4.0587
0.067503,0.20989,1.8831,0.073703,1.7247,0.91588,4.0869
0.065216,0.20902,1.882,0.071694,1.7119,0.90964,4.1157
0.064861,0.20692,1.9068,0.072086,1.7157,0.89978,4.1553
0.065935,0.20925,1.9284,0.073373,1.7329,0.89863,4.1545
0.068125,0.21608,1.9583,0.075676,1.7629,0.90022,4.1376
0.037911,0.19252,5.0545,0.041756,4.5891,0.90791,5.1687
0.026064,0.16981,7.9777,0.028649,7.2579,0.90977,5.4274
0.027208,0.184,7.9653,0.029754,7.2838,0.91443,5.2906
0.025942,0.17424,8.0249,0.028771,7.2358,0.90167,5.3803
0.038063,0.19692,5.2048,0.042704,4.6392,0.89132,4.9967
0.035544,0.18567,5.1826,0.040285,4.5727,0.88232,5.0503
0.065944,0.19987,1.955,0.07446,1.7315,0.88563,4.1258
0.065986,0.19998,1.9606,0.074115,1.7456,0.89032,4.1718
0.066563,0.20375,1.9742,0.074757,1.7578,0.89038,4.1291
0.066853,0.20387,1.9896,0.075123,1.7706,0.88991,4.1694
0.069603,0.2074,2.0325,0.078671,1.7982,0.88474,4.1724
0.035026,0.18194,5.1485,0.039642,4.5489,0.88355,5.1386
0.034598,0.18349,5.1606,0.039366,4.5354,0.87886,5.1019
0.034298,0.18244,5.1837,0.039306,4.5231,0.87257,5.1537
0.067539,0.20648,2.0223,0.077059,1.7725,0.87645,4.1675
0.064264,0.20441,1.9821,0.072896,1.7474,0.88158,4.2229
0.035585,0.18107,5.1462,0.040242,4.5506,0.88427,5.2716
0.034807,0.17885,5.1315,0.039516,4.52,0.88083,5.3141
0.063524,0.21163,2.0188,0.071931,1.7829,0.88312,4.2949
0.033642,0.1791,5.2027,0.038516,4.5444,0.87347,5.3055
0.065228,0.20821,2.0703,0.075082,1.7986,0.86876,4.3127
0.035945,0.19586,5.2543,0.04147,4.5543,0.86678,5.1789
0.032314,0.18499,5.2207,0.037293,4.5237,0.8665,5.2668
0.059974,0.19467,2.0653,0.068994,1.7953,0.86926,4.3572
0.058056,0.20125,2.0829,0.06714,1.8011,0.86471,4.3839
0.053211,0.19566,2.0926,0.061248,1.818,0.86878,4.4056
0.051745,0.19601,2.1214,0.059444,1.8467,0.87048,4.393
0.053349,0.20201,2.1374,0.061308,1.8599,0.87018,4.3401
0.05425,0.20221,2.1424,0.06239,1.8629,0.86953,4.3309
0.055591,0.19673,2.1465,0.063359,1.8833,0.87739,4.3341
0.057064,0.1975,2.1606,0.064863,1.9008,0.87976,4.3549
0.056716,0.19221,2.1595,0.064702,1.8929,0.87657,4.3778
0.056916,0.19313,2.1756,0.065255,1.8975,0.8722,4.4039
0.057102,0.19606,2.186,0.065703,1.8998,0.86908,4.5056
0.05384,0.18855,2.1584,0.062093,1.8715,0.86709,4.5369
0.05341,0.19072,2.1531,0.061907,1.8576,0.86276,4.5096
0.051176,0.19032,2.133,0.058756,1.8578,0.871,4.4496
0.048584,0.18346,2.1255,0.055147,1.8725,0.88099,4.3855
0.050005,0.18367,2.1202,0.057141,1.8554,0.87512,4.3446
0.052368,0.18895,2.1323,0.060278,1.8525,0.86878,4.3178
0.054656,0.19395,2.1534,0.062794,1.8743,0.8704,4.3151
0.056363,0.1936,2.1489,0.065018,1.8628,0.86688,4.3694
0.058264,0.20021,2.1545,0.067562,1.858,0.86238,4.441
0.058956,0.19901,2.1696,0.068594,1.8647,0.85949,4.4613
0.058119,0.20336,2.1824,0.067495,1.8793,0.86109,4.4594
